batch_id,seed,stage_index,domain,pair_index,candidate,primary,CE_before,CE_after,CE_delta,foreground_Dice_delta,FG_class_CE_deltas,FG_class_Dice_deltas
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,1.4122488906278836,1.4115541591638308,-0.0006947314640528557,-0.00021820137612249546,"[-0.009587669039550661, 0.005889084011834189]","[3.443203135877759e-05, -0.00047083478360399056]"
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,1.4122488906278836,1.4126512993713254,0.00040240874344177335,-9.66668149002814e-05,"[0.0014823404018375896, 0.007649332805527376]","[0.0001199505530828926, -0.0003132841828835664]"
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,1.4122488906278836,1.4121292847724225,-0.00011960585546111346,-0.00010799266635208582,"[-0.004432901406369538, 0.009059483027334725]","[0.00013105396166424033, -0.000347039294368634]"
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P0,False,1.4122488906278836,1.4068487712930053,-0.005400119334878273,0.0014935277869232433,"[-0.05096822477944585, -0.0284952879743936]","[0.000666162963384842, 0.0023208926104616445]"
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P1,False,1.4122488906278836,1.4068487712930053,-0.005400119334878273,0.0014935277869232433,"[-0.05096822477944585, -0.0284952879743936]","[0.000666162963384842, 0.0023208926104616445]"
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,1.4122488906278836,1.407517962321376,-0.004730928306507565,0.0014146404321362382,"[-0.04309780759213133, -0.02813494620386825]","[0.00047086317094557906, 0.0023584176933267864]"
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,1.4122488906278836,1.407400627122001,-0.004848263505882633,0.0010310366401871107,"[-0.04571157178791907, -0.02265739838151415]","[0.0005579270426790961, 0.0015041462376949033]"
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,1.4122488906278836,1.4073409672411812,-0.0049079233867024286,0.0010689891478123936,"[-0.04611538158752637, -0.02340758101112872]","[0.0005881791231405753, 0.00154979917248399]"
B0/seed0/stage1/RIM_ONE_r3/pair06,0,1,RIM_ONE_r3,6,P0,False,1.4122488906278836,1.414065959202424,0.001817068574540448,-0.001670945351189168,"[0.015279430522515014, 0.024621093108410985]","[-0.000453216679087487, -0.0028886740232910713]"
B0/seed0/stage1/RIM_ONE_r3/pair06,0,1,RIM_ONE_r3,6,P1,False,1.4122488906278836,1.414065959202424,0.001817068574540448,-0.001670945351189168,"[0.015279430522515014, 0.024621093108410985]","[-0.000453216679087487, -0.0028886740232910713]"
B0/seed0/stage1/RIM_ONE_r3/pair06,0,1,RIM_ONE_r3,6,P2,False,1.4122488906278836,1.4088976058203828,-0.0033512848075007984,0.00030111586419923064,"[-0.02565819236602529, -0.022941318796891874]","[0.00011815591455799357, 0.0004840758138404677]"
B0/seed0/stage1/RIM_ONE_r3/pair06,0,1,RIM_ONE_r3,6,P3,False,1.4122488906278836,1.4111169207070193,-0.0011319699208642842,3.326075940890405e-06,"[-0.007389938833405552, -0.008165132354316817]","[-1.0781265114334637e-05, 1.7433416995893403e-05]"
B0/seed0/stage1/RIM_ONE_r3/pair06,0,1,RIM_ONE_r3,6,P4,True,1.4122488906278836,1.4110929925989322,-0.001155898028951441,-6.396885698922716e-06,"[-0.007519518647075785, -0.008574415058117069]","[-1.6227493241594004e-05, 3.433721843526527e-06]"
B0/seed0/stage1/RIM_ONE_r3/pair07,0,1,RIM_ONE_r3,7,P0,False,1.4122488906278836,1.406292746444253,-0.005956144183630663,-4.388396152243956e-05,"[-0.053278722358024666, -0.028340214459597668]","[0.0013432747015801327, -0.0014310426246250119]"
B0/seed0/stage1/RIM_ONE_r3/pair07,0,1,RIM_ONE_r3,7,P1,False,1.4122488906278836,1.406292746444253,-0.005956144183630663,-4.388396152243956e-05,"[-0.053278722358024666, -0.028340214459597668]","[0.0013432747015801327, -0.0014310426246250119]"
B0/seed0/stage1/RIM_ONE_r3/pair07,0,1,RIM_ONE_r3,7,P2,False,1.4122488906278836,1.4046383493846122,-0.007610541243271429,0.0010246967132528928,"[-0.06264141104992227, -0.0536275408547362]","[0.0012934961988518845, 0.0007558972276537901]"
B0/seed0/stage1/RIM_ONE_r3/pair07,0,1,RIM_ONE_r3,7,P3,False,1.4122488906278836,1.4056160111650944,-0.006632879462789232,0.001102796419495733,"[-0.051538373840188, -0.05645479656129959]","[0.0012392758054453612, 0.0009663170335459936]"
B0/seed0/stage1/RIM_ONE_r3/pair07,0,1,RIM_ONE_r3,7,P4,True,1.4122488906278836,1.404622315048556,-0.007626575579327666,0.0010899743370855752,"[-0.06250615494361256, -0.05497480139299693]","[0.001293091618646769, 0.0008868570555242705]"
B0/seed0/stage2/Drishti_GS/pair00,0,2,Drishti_GS,0,P0,False,0.44985275098938476,0.4447370153251632,-0.005115735664221577,0.00567932965682677,"[-0.056526415643815664, 0.004851371533652241]","[0.007020284623159345, 0.004338374690494251]"
B0/seed0/stage2/Drishti_GS/pair00,0,2,Drishti_GS,0,P1,False,0.44985275098938476,0.4447370153251632,-0.005115735664221577,0.00567932965682677,"[-0.056526415643815664, 0.004851371533652241]","[0.007020284623159345, 0.004338374690494251]"
B0/seed0/stage2/Drishti_GS/pair00,0,2,Drishti_GS,0,P2,False,0.44985275098938476,0.4473077166031406,-0.0025450343862441493,0.0002292658988561902,"[-0.0055698801909795925, -0.0008249953705160434]","[0.00038308496066064013, 7.544683705174027e-05]"
B0/seed0/stage2/Drishti_GS/pair00,0,2,Drishti_GS,0,P3,False,0.44985275098938476,0.44761726584165146,-0.002235485147733307,0.00020144826545942518,"[-0.004113461916255057, -0.0008613568068744915]","[0.00036134433667878163, 4.155219424017975e-05]"
B0/seed0/stage2/Drishti_GS/pair00,0,2,Drishti_GS,0,P4,True,0.44985275098938476,0.44761726584165146,-0.002235485147733307,0.00020144826545942518,"[-0.004113461916255279, -0.0008613568068745192]","[0.00036134433667878163, 4.155219424017975e-05]"
B0/seed0/stage2/Drishti_GS/pair01,0,2,Drishti_GS,1,P0,False,0.44985275098938476,0.45363651021928875,0.0037837592299039824,-0.00357044645822413,"[0.031042527820171806, -0.0024595432259816863]","[-0.004515518082003789, -0.0026253748344443606]"
B0/seed0/stage2/Drishti_GS/pair01,0,2,Drishti_GS,1,P1,False,0.44985275098938476,0.45363651021928875,0.0037837592299039824,-0.00357044645822413,"[0.031042527820171806, -0.0024595432259816863]","[-0.004515518082003789, -0.0026253748344443606]"
B0/seed0/stage2/Drishti_GS/pair01,0,2,Drishti_GS,1,P2,False,0.44985275098938476,0.45060496615367707,0.0007522151642923025,-0.0017363396067388015,"[0.014761080570792062, -0.0008756163304142195]","[-0.00220081671461414, -0.001271862498863463]"
B0/seed0/stage2/Drishti_GS/pair01,0,2,Drishti_GS,1,P3,False,0.44985275098938476,0.4505435781536117,0.0006908271642269148,-0.0015143046294999185,"[0.012426663910933389, -0.0006862101817948635]","[-0.0019340485209407565, -0.001094560738059025]"
B0/seed0/stage2/Drishti_GS/pair01,0,2,Drishti_GS,1,P4,True,0.44985275098938476,0.45030367597913745,0.0004509249897526879,-0.0015208400220019236,"[0.013522489157491213, -0.0006416719033999763]","[-0.0019125645229029486, -0.001129115521100843]"
B0/seed0/stage2/Drishti_GS/pair02,0,2,Drishti_GS,2,P0,False,0.44985275098938476,0.4449278948371368,-0.0049248561522479695,0.004541694647335337,"[-0.04273396757771386, 0.0035668334692471604]","[0.005638274786506137, 0.0034451145081646484]"
B0/seed0/stage2/Drishti_GS/pair02,0,2,Drishti_GS,2,P1,False,0.44985275098938476,0.4449278948371368,-0.0049248561522479695,0.004541694647335337,"[-0.04273396757771386, 0.0035668334692471604]","[0.005638274786506137, 0.0034451145081646484]"
B0/seed0/stage2/Drishti_GS/pair02,0,2,Drishti_GS,2,P2,False,0.44985275098938476,0.4481230613531875,-0.0017296896361972403,0.0004929143996518226,"[-0.004212915434946618, -0.00026911730699304137]","[0.0006729357363502997, 0.0003128930629533455]"
B0/seed0/stage2/Drishti_GS/pair02,0,2,Drishti_GS,2,P3,False,0.44985275098938476,0.44835439630585633,-0.0014983546835284356,0.0005829428070411313,"[-0.0066632193847346866, -0.00036595759511655335]","[0.0007961861433329331, 0.00036969947074938503]"
B0/seed0/stage2/Drishti_GS/pair02,0,2,Drishti_GS,2,P4,True,0.44985275098938476,0.44835439630585633,-0.0014983546835284356,0.0005829428070411313,"[-0.0066632193847346866, -0.00036595759511655335]","[0.0007961861433329331, 0.00036969947074938503]"
B0/seed0/stage2/Drishti_GS/pair03,0,2,Drishti_GS,3,P0,False,0.44985275098938476,0.44859354934710716,-0.0012592016422776076,-0.0020388677931830745,"[0.01859557472195661, -0.0023630409263034474]","[-0.0023981819681860306, -0.001679553618180063]"
B0/seed0/stage2/Drishti_GS/pair03,0,2,Drishti_GS,3,P1,False,0.44985275098938476,0.44859354934710716,-0.0012592016422776076,-0.0020388677931830745,"[0.01859557472195661, -0.0023630409263034474]","[-0.0023981819681860306, -0.001679553618180063]"
B0/seed0/stage2/Drishti_GS/pair03,0,2,Drishti_GS,3,P2,False,0.44985275098938476,0.4478292414489494,-0.002023509540435342,-0.00021707614572907818,"[-0.00041138237139559664, -0.000708484435004722]","[-0.00023898459617988088, -0.0001951676952782755]"
B0/seed0/stage2/Drishti_GS/pair03,0,2,Drishti_GS,3,P3,False,0.44985275098938476,0.44843230700376613,-0.0014204439856186357,-0.0005789865644145742,"[0.002900885441668999, -0.0009984184312931965]","[-0.000683849833119976, -0.0004741232957090613]"
B0/seed0/stage2/Drishti_GS/pair03,0,2,Drishti_GS,3,P4,True,0.44985275098938476,0.4484323070037662,-0.0014204439856185802,-0.0005789865644145742,"[0.002900885441668777, -0.0009984184312931965]","[-0.000683849833119976, -0.0004741232957090613]"
B0/seed0/stage2/Drishti_GS/pair04,0,2,Drishti_GS,4,P0,False,0.44985275098938476,0.4512585387785239,0.0014057877891391346,-0.004375732038961688,"[0.04499207325810284, -0.004372624729639035]","[-0.005334677182894043, -0.0034167868950293334]"
B0/seed0/stage2/Drishti_GS/pair04,0,2,Drishti_GS,4,P1,False,0.44985275098938476,0.4512585387785239,0.0014057877891391346,-0.004375732038961688,"[0.04499207325810284, -0.004372624729639035]","[-0.005334677182894043, -0.0034167868950293334]"
B0/seed0/stage2/Drishti_GS/pair04,0,2,Drishti_GS,4,P2,False,0.44985275098938476,0.4480942237748617,-0.0017585272145230757,-4.15381960401362e-05,"[0.0031470509701017058, -0.0007899115227687353]","[1.4500738343581343e-05, -9.757713042379823e-05]"
B0/seed0/stage2/Drishti_GS/pair04,0,2,Drishti_GS,4,P3,False,0.44985275098938476,0.4483885388559093,-0.0014642121334754732,-4.352065360868629e-06,"[0.0030451567357892007, -0.0004615143405379829]","[5.670941229996007e-05, -6.54135430215863e-05]"
B0/seed0/stage2/Drishti_GS/pair04,0,2,Drishti_GS,4,P4,True,0.44985275098938476,0.44839253131435697,-0.0014602196750277963,-6.086694527840386e-06,"[0.0030201152243778395, -0.00046290035247387173]","[5.3240153965961046e-05, -6.54135430215863e-05]"
B0/seed0/stage2/Drishti_GS/pair05,0,2,Drishti_GS,5,P0,False,0.44985275098938476,0.44491285582298024,-0.004939895166404529,0.004130887310780262,"[-0.04116586203320338, 0.0030893617697271836]","[0.005172244679494342, 0.003089529942066238]"
B0/seed0/stage2/Drishti_GS/pair05,0,2,Drishti_GS,5,P1,False,0.44985275098938476,0.44491285582298024,-0.004939895166404529,0.004130887310780262,"[-0.04116586203320338, 0.0030893617697271836]","[0.005172244679494342, 0.003089529942066238]"
B0/seed0/stage2/Drishti_GS/pair05,0,2,Drishti_GS,5,P2,False,0.44985275098938476,0.4477359824194214,-0.0021167685699633454,0.0008046500654283473,"[-0.011472047769472749, -0.00010773542231255762]","[0.0010716538005646759, 0.0005376463302920742]"
B0/seed0/stage2/Drishti_GS/pair05,0,2,Drishti_GS,5,P3,False,0.44985275098938476,0.4479403148012319,-0.001912436188152844,0.001042086399608122,"[-0.01345620685428739, -4.207338183591369e-05]","[0.0014117268311153452, 0.0006724459681010098]"
B0/seed0/stage2/Drishti_GS/pair05,0,2,Drishti_GS,5,P4,True,0.44985275098938476,0.4478312709083754,-0.002021480081009386,0.0010208200617713992,"[-0.013505185537085795, -5.2330466219357996e-05]","[0.0013846220208977855, 0.0006570181026450683]"
B0/seed0/stage2/Drishti_GS/pair06,0,2,Drishti_GS,6,P0,False,0.44985275098938476,0.45259705090651764,0.0027442999171328752,-0.004938194770806037,"[0.04716520755143616, -0.0051940528905161515]","[-0.006074235603844569, -0.003802153937767505]"
B0/seed0/stage2/Drishti_GS/pair06,0,2,Drishti_GS,6,P1,False,0.44985275098938476,0.45259705090651764,0.0027442999171328752,-0.004938194770806037,"[0.04716520755143616, -0.0051940528905161515]","[-0.006074235603844569, -0.003802153937767505]"
B0/seed0/stage2/Drishti_GS/pair06,0,2,Drishti_GS,6,P2,False,0.44985275098938476,0.44827589044323424,-0.001576860546150527,-0.000406852227313792,"[0.00048097696690208025, -0.0017973278378668328]","[-0.0004686404304988234, -0.00034506402412870507]"
B0/seed0/stage2/Drishti_GS/pair06,0,2,Drishti_GS,6,P3,False,0.44985275098938476,0.44885003760286224,-0.0010027133865225246,-0.0002885342779967992,"[-0.0033223614004491697, -0.0014323587914242125]","[-0.00030844062113377646, -0.0002686279348597109]"
B0/seed0/stage2/Drishti_GS/pair06,0,2,Drishti_GS,6,P4,True,0.44985275098938476,0.4486017325552331,-0.0012510184341516517,-0.0003168908088713174,"[-0.0023109580545943587, -0.0015102840962985253]","[-0.00034093949376307053, -0.0002928421239795087]"
B0/seed0/stage2/Drishti_GS/pair07,0,2,Drishti_GS,7,P0,False,0.44985275098938476,0.44544165989443957,-0.0044110910949451965,0.0030634747801552287,"[-0.026324382797140444, 0.0028515897145665603]","[0.003824107119850817, 0.0023028424404596404]"
B0/seed0/stage2/Drishti_GS/pair07,0,2,Drishti_GS,7,P1,False,0.44985275098938476,0.44544165989443957,-0.0044110910949451965,0.0030634747801552287,"[-0.026324382797140444, 0.0028515897145665603]","[0.003824107119850817, 0.0023028424404596404]"
B0/seed0/stage2/Drishti_GS/pair07,0,2,Drishti_GS,7,P2,False,0.44985275098938476,0.44827438713245943,-0.0015783638569253355,-0.00021481860233374395,"[0.006854541499424327, 0.00013595743279687378]","[-0.0002076952697775969, -0.000221941934889891]"
B0/seed0/stage2/Drishti_GS/pair07,0,2,Drishti_GS,7,P3,False,0.44985275098938476,0.4486654435260047,-0.0011873074633800829,-0.0003159647256993914,"[0.008182575624031907, 0.00022862272160713293]","[-0.00034776147923110123, -0.0002841679721675705]"
B0/seed0/stage2/Drishti_GS/pair07,0,2,Drishti_GS,7,P4,True,0.44985275098938476,0.4486667541990044,-0.0011859967903803392,-0.0003159647256993914,"[0.00817336194591789, 0.0002286273967371799]","[-0.00034776147923110123, -0.0002841679721675705]"
B0/seed1/stage1/RIM_ONE_r3/pair00,1,1,RIM_ONE_r3,0,P0,False,0.1693570235442252,0.17183333998619468,0.002476316441969495,-0.002386284375731851,"[0.030684676280535284, -0.0047629279338363695]","[-0.004781892626951723, 9.32387548813196e-06]"
B0/seed1/stage1/RIM_ONE_r3/pair00,1,1,RIM_ONE_r3,0,P1,False,0.1693570235442252,0.17183333998619468,0.002476316441969495,-0.002386284375731851,"[0.030684676280535284, -0.0047629279338363695]","[-0.004781892626951723, 9.32387548813196e-06]"
B0/seed1/stage1/RIM_ONE_r3/pair00,1,1,RIM_ONE_r3,0,P2,False,0.1693570235442252,0.17135362913629218,0.001996605592066991,-0.0020423093062020836,"[0.02136547634565189, 0.005454148453964525]","[-0.0029110725731467113, -0.001173546039257345]"
B0/seed1/stage1/RIM_ONE_r3/pair00,1,1,RIM_ONE_r3,0,P3,False,0.1693570235442252,0.171278247628242,0.0019212240840168204,-0.0015318525889930212,"[0.021680399515579873, 0.0027287652048464395]","[-0.0025963489463771694, -0.00046735623160876205]"
B0/seed1/stage1/RIM_ONE_r3/pair00,1,1,RIM_ONE_r3,0,P4,True,0.1693570235442252,0.171278247628242,0.0019212240840168204,-0.0015318525889930212,"[0.021680399515579873, 0.0027287652048464395]","[-0.0025963489463771694, -0.00046735623160876205]"
B0/seed1/stage1/RIM_ONE_r3/pair01,1,1,RIM_ONE_r3,1,P0,False,0.1693570235442252,0.17201205550123896,0.002655031957013776,-0.0019617401930249745,"[0.028744765997069655, 0.007982772776004676]","[-0.003754976461367132, -0.00016850392468281683]"
