arm,baseline,order,seed,domain,n,mean,q00,q05,q25,q50,q75,q95,q100,harm_below_minus005,harm_below_minus001
ISO_COND_LU,F_FULL,O1,62,RIM_ONE_r3,40,0.1510668088979513,-0.35501208676181184,-0.1238588132917595,0.0760953906635756,0.15875416830824116,0.2614965978772939,0.35914093433172567,0.5107389826367779,5,5
ISO_COND_LU,F_FULL,O1,62,Drishti_GS,25,-0.07885398509485257,-0.3357617709565468,-0.3258067190375685,-0.16157172204123893,-0.08223083878326454,0.04553331073212852,0.16943168961021146,0.23895321474791453,14,18
ISO_COND_LU,F_FULL,O1,63,RIM_ONE_r3,40,0.04759331688359958,-0.3323771388538174,-0.17025493568710298,-0.023228676351795728,0.039426866661831206,0.10341143649461325,0.2646926903942522,0.44188345165476994,7,11
ISO_COND_LU,F_FULL,O1,63,Drishti_GS,25,-0.1437044947541366,-0.43128038525807805,-0.349623711188146,-0.2085656135084798,-0.17725136357471105,-0.06742290186659172,0.04397688828038492,0.38405074083229906,21,22
ISO_COND_LU,F_FULL,O2,61,RIM_ONE_r3,40,-0.08018198288984173,-0.6823109800522653,-0.334501961709523,-0.13801530841579523,-0.06971214730849934,0.021982163884740002,0.12856288029654342,0.20053181603660597,22,26
ISO_COND_LU,F_FULL,O2,61,Drishti_GS,25,0.03170319464210703,-0.2192212724872844,-0.15505562564346317,-0.05787182114928957,0.021549542001594035,0.09357459342204544,0.22441502958146847,0.3295544144319388,7,10
ISO_COND_LU,F_FULL,O2,62,RIM_ONE_r3,40,-0.08665773644560962,-0.7031639837800174,-0.24269172965077096,-0.14029924091558066,-0.08484665912337741,0.005080489641549724,0.06987421942097813,0.173733913100831,25,28
ISO_COND_LU,F_FULL,O2,62,Drishti_GS,25,-0.05811509029042144,-0.3361482059457551,-0.27123426433415426,-0.1485908964072681,-0.11160345971470115,0.05124604793596699,0.20999700506700084,0.4027743417498617,15,17
ISO_COND_LU,F_FULL,O2,63,RIM_ONE_r3,40,-0.1601007251370651,-0.5478989278835168,-0.490578783218096,-0.24861618574053795,-0.14095113876834486,-0.04449211059358599,0.03838018615746035,0.16421420061543618,29,34
ISO_COND_LU,F_FULL,O2,63,Drishti_GS,25,-0.0010599329715809036,-0.2813341063263463,-0.2627779698699492,-0.1972545501906119,0.012290299768762836,0.08543528097965486,0.32892926289690666,0.3976318962280915,9,11
ISO_COND_LU,F_CONV,O1,61,RIM_ONE_r3,40,0.011049655138619966,-0.3526779278396689,-0.17119848282584146,-0.0860951984085568,0.014869854494076129,0.11828996818965948,0.2400062016564419,0.26881795335981434,14,17
ISO_COND_LU,F_CONV,O1,61,Drishti_GS,25,-0.09761722583819137,-0.3945694425360869,-0.3335235673269474,-0.19225949462187386,-0.07045232942666846,0.025743621080320356,0.09363595782397835,0.11335988089093374,15,17
ISO_COND_LU,F_CONV,O1,62,RIM_ONE_r3,40,0.11484491392890062,-0.2968521957891331,-0.1497616075836303,0.054965380926583846,0.11723794703152207,0.2065973522281965,0.32615238909355004,0.3692103604287581,5,6
ISO_COND_LU,F_CONV,O1,62,Drishti_GS,25,-0.08682091933027047,-0.34252489046434953,-0.30805679954950344,-0.15901591691966754,-0.08811655149098063,0.0061299762528594925,0.14284411968956734,0.2660856674747918,16,18
ISO_COND_LU,F_CONV,O1,63,RIM_ONE_r3,40,0.08076662848228666,-0.37406876720233134,-0.1857602678545413,0.009517257404442925,0.07920144683775643,0.1801777610162662,0.345651046512418,0.4348955870634077,6,9
ISO_COND_LU,F_CONV,O1,63,Drishti_GS,25,-0.1438511699994404,-0.4010290657745889,-0.37053788901604406,-0.25786833548069354,-0.14725253476603994,-0.040667356184771686,0.1200114583778703,0.14547440382234733,18,21
ISO_COND_LU,F_CONV,O2,61,RIM_ONE_r3,40,-0.07599778893678566,-0.6681628002188508,-0.3508885908638065,-0.11732738950963689,-0.046338643879881236,0.0013712338615226027,0.10819641851688183,0.15615175789959168,19,25
ISO_COND_LU,F_CONV,O2,61,Drishti_GS,25,0.0326505142714987,-0.3548428236570905,-0.239152465474665,-0.06932893430289633,-0.007997262421468199,0.17934672875230973,0.2722081160070484,0.31406598269145336,8,11
ISO_COND_LU,F_CONV,O2,62,RIM_ONE_r3,40,-0.09682045215174907,-0.6839253576155666,-0.300379063119261,-0.1468787815396289,-0.08376897023291985,-0.002651074027041511,0.09953872846803202,0.1070527689900374,26,28
