arm,baseline,order,seed,domain,role,metric,delta
LR_SRC_AB,F_FULL,O1,62,RIM_ONE_r3,old,cup_dice,-0.04106241489950524
LR_SRC_AB,F_FULL,O1,62,Drishti_GS,current,rim_dice,-0.008490653262457015
LR_SRC_AB,F_FULL,O1,62,Drishti_GS,current,cup_dice,-0.007533590983229588
LR_SRC_AB,F_FULL,O1,63,RIM_ONE_r3,old,rim_dice,-0.08809983544717809
LR_SRC_AB,F_FULL,O1,63,RIM_ONE_r3,old,cup_dice,0.040728205606443524
LR_SRC_AB,F_FULL,O1,63,Drishti_GS,current,rim_dice,-0.010742497147937735
LR_SRC_AB,F_FULL,O1,63,Drishti_GS,current,cup_dice,-0.08954422260642769
LR_SRC_AB,F_FULL,O2,61,RIM_ONE_r3,current,rim_dice,-0.07781696179411957
LR_SRC_AB,F_FULL,O2,61,RIM_ONE_r3,current,cup_dice,-0.04760425727530204
LR_SRC_AB,F_FULL,O2,61,Drishti_GS,old,rim_dice,-0.11335533092620159
LR_SRC_AB,F_FULL,O2,61,Drishti_GS,old,cup_dice,0.01149314192255324
LR_SRC_AB,F_FULL,O2,62,RIM_ONE_r3,current,rim_dice,-0.031649781263746846
LR_SRC_AB,F_FULL,O2,62,RIM_ONE_r3,current,cup_dice,0.010383142182642913
LR_SRC_AB,F_FULL,O2,62,Drishti_GS,old,rim_dice,0.0035607712941176928
LR_SRC_AB,F_FULL,O2,62,Drishti_GS,old,cup_dice,0.11517513967206072
LR_SRC_AB,F_FULL,O2,63,RIM_ONE_r3,current,rim_dice,-0.06269137525387958
LR_SRC_AB,F_FULL,O2,63,RIM_ONE_r3,current,cup_dice,-0.029550613225026723
LR_SRC_AB,F_FULL,O2,63,Drishti_GS,old,rim_dice,-0.022776452549538084
LR_SRC_AB,F_FULL,O2,63,Drishti_GS,old,cup_dice,-0.00870145924250526
F_FULL,STATIC_SOURCE,O1,61,RIM_ONE_r3,old,rim_dice,-0.18370159990863444
F_FULL,STATIC_SOURCE,O1,61,RIM_ONE_r3,old,cup_dice,-0.1228555127671026
F_FULL,STATIC_SOURCE,O1,61,Drishti_GS,current,rim_dice,0.2939624450534028
F_FULL,STATIC_SOURCE,O1,61,Drishti_GS,current,cup_dice,0.3403843759784278
F_FULL,STATIC_SOURCE,O1,62,RIM_ONE_r3,old,rim_dice,-0.2625720154219229
F_FULL,STATIC_SOURCE,O1,62,RIM_ONE_r3,old,cup_dice,-0.13744702643876583
F_FULL,STATIC_SOURCE,O1,62,Drishti_GS,current,rim_dice,0.20016047497305384
F_FULL,STATIC_SOURCE,O1,62,Drishti_GS,current,cup_dice,0.2795453123192653
F_FULL,STATIC_SOURCE,O1,63,RIM_ONE_r3,old,rim_dice,-0.1643774710874999
F_FULL,STATIC_SOURCE,O1,63,RIM_ONE_r3,old,cup_dice,-0.113317356648027
F_FULL,STATIC_SOURCE,O1,63,Drishti_GS,current,rim_dice,0.3541273630111525
F_FULL,STATIC_SOURCE,O1,63,Drishti_GS,current,cup_dice,0.26334569766257193
F_FULL,STATIC_SOURCE,O2,61,RIM_ONE_r3,current,rim_dice,0.37982788968299097
F_FULL,STATIC_SOURCE,O2,61,RIM_ONE_r3,current,cup_dice,0.16888335649659658
F_FULL,STATIC_SOURCE,O2,61,Drishti_GS,old,rim_dice,-0.21153636764812117
F_FULL,STATIC_SOURCE,O2,61,Drishti_GS,old,cup_dice,-0.24608819106530888
F_FULL,STATIC_SOURCE,O2,62,RIM_ONE_r3,current,rim_dice,0.4316210702839463
F_FULL,STATIC_SOURCE,O2,62,RIM_ONE_r3,current,cup_dice,0.18178142024046584
F_FULL,STATIC_SOURCE,O2,62,Drishti_GS,old,rim_dice,-0.2439288407299371
F_FULL,STATIC_SOURCE,O2,62,Drishti_GS,old,cup_dice,-0.3297604278368864
F_FULL,STATIC_SOURCE,O2,63,RIM_ONE_r3,current,rim_dice,0.4609375213574861
F_FULL,STATIC_SOURCE,O2,63,RIM_ONE_r3,current,cup_dice,0.24130447928530063
F_FULL,STATIC_SOURCE,O2,63,Drishti_GS,old,rim_dice,-0.1489819957699141
F_FULL,STATIC_SOURCE,O2,63,Drishti_GS,old,cup_dice,-0.2667097185771352
F_CONV,STATIC_SOURCE,O1,61,RIM_ONE_r3,old,rim_dice,-0.17906268581897444
F_CONV,STATIC_SOURCE,O1,61,RIM_ONE_r3,old,cup_dice,-0.0722768888187908
F_CONV,STATIC_SOURCE,O1,61,Drishti_GS,current,rim_dice,0.3037815761858111
