seed,transition,update_batch,variant,virtual_step_norm,raw_gradient_norm,objective,loss_sup,loss_assim_r0,loss_relation_r0,loss_ifc_continuous,loss_pfc_continuous,kappa_i,kappa_p,previous_val_loss_before,previous_val_loss_after,previous_val_loss_delta,previous_val_dice_before,previous_val_dice_after,previous_val_dice_delta,current_val_loss_before,current_val_loss_after,current_val_loss_delta,current_val_dice_before,current_val_dice_after,current_val_dice_delta,checkpoint_or_model_mutated
0,REFUGE->RIM_ONE_r3,5,C5,0.001,1.6724624633789062,0.4518406093120575,0.017493529245257378,0.017900988459587097,0.01731737330555916,0.5781276822090149,0.2350291609764099,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6191435065120459,-0.001048581674695015,0.7369811721146107,0.7373279295861721,0.0003467574715614319,0.4998316541314125,0.4983119498938322,-0.0015197042375802994,0.7476552985608578,0.7481632940471172,0.0005079954862594604,False
0,REFUGE->RIM_ONE_r3,6,C0,0.001,0.5670897960662842,0.044665101915597916,0.018366368487477303,0.012105537578463554,0.014193194918334484,0.5629637837409973,0.251250296831131,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.620612746104598,0.0004206579178571701,0.7369811721146107,0.7370119094848633,3.073737025260925e-05,0.4998316541314125,0.4998386614024639,7.00727105140686e-06,0.7476552985608578,0.7478067353367805,0.00015143677592277527,False
0,REFUGE->RIM_ONE_r3,6,C1,0.001,0.574142575263977,0.08467329293489456,0.018366368487477303,0.012105537578463554,0.014193194918334484,0.5629637837409973,0.251250296831131,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.620565801858902,0.0003737136721611023,0.7369811721146107,0.737028818577528,4.764646291732788e-05,0.4998316541314125,0.49979926459491253,-3.238953649997711e-05,0.7476552985608578,0.7478199675679207,0.000164669007062912,False
0,REFUGE->RIM_ONE_r3,6,C2,0.001,1.627683162689209,0.27805978059768677,0.018366368487477303,0.012105537578463554,0.014193194918334484,0.5629637837409973,0.251250296831131,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6195550449192524,-0.0006370432674884796,0.7369811721146107,0.7372005395591259,0.00021936744451522827,0.4998316541314125,0.49875132739543915,-0.0010803267359733582,0.7476552985608578,0.7480427771806717,0.00038747861981391907,False
0,REFUGE->RIM_ONE_r3,6,C3,0.001,1.6396334171295166,0.3180679678916931,0.018366368487477303,0.012105537578463554,0.014193194918334484,0.5629637837409973,0.251250296831131,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6195497531443834,-0.0006423350423574448,0.7369811721146107,0.7372036874294281,0.0002225153148174286,0.4998316541314125,0.4987490866333246,-0.001082567498087883,0.7476552985608578,0.7480431869626045,0.0003878884017467499,False
0,REFUGE->RIM_ONE_r3,6,C4,0.001,1.728308081626892,0.4457239508628845,0.018366368487477303,0.012105537578463554,0.014193194918334484,0.5629637837409973,0.251250296831131,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6187621206045151,-0.0014299675822257996,0.7369811721146107,0.7374836355447769,0.0005024634301662445,0.4998316541314125,0.49825797602534294,-0.0015736781060695648,0.7476552985608578,0.7482712529599667,0.0006159543991088867,False
0,REFUGE->RIM_ONE_r3,6,C5,0.001,1.490470290184021,0.45630547404289246,0.018366368487477303,0.012105537578463554,0.014193194918334484,0.5629637837409973,0.251250296831131,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.619138028472662,-0.0010540597140789032,0.7369811721146107,0.7373536750674248,0.00037250295281410217,0.4998316541314125,0.4984661266207695,-0.0013655275106430054,0.7476552985608578,0.7481751590967178,0.0005198605358600616,False
0,REFUGE->RIM_ONE_r3,7,C0,0.001,0.8230016231536865,0.04882340878248215,0.023024730384349823,0.007984427735209465,0.01781424880027771,0.5729019045829773,0.19801951944828033,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6211929265409708,0.001000838354229927,0.7369811721146107,0.7366104014217854,-0.0003707706928253174,0.4998316541314125,0.501134667545557,0.001303013414144516,0.7476552985608578,0.747175108641386,-0.0004801899194717407,False
0,REFUGE->RIM_ONE_r3,7,C1,0.001,0.8233553171157837,0.08953787386417389,0.023024730384349823,0.007984427735209465,0.01781424880027771,0.5729019045829773,0.19801951944828033,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6211863905191422,0.0009943023324012756,0.7369811721146107,0.7366150729358196,-0.00036609917879104614,0.4998316541314125,0.5011311713606119,0.0012995172291994095,0.7476552985608578,0.747179888188839,-0.0004754103720188141,False
0,REFUGE->RIM_ONE_r3,7,C2,0.001,1.3203459978103638,0.23277026414871216,0.023024730384349823,0.007984427735209465,0.01781424880027771,0.5729019045829773,0.19801951944828033,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6209060717374086,0.0007139835506677628,0.7369811721146107,0.7368106544017792,-0.0001705177128314972,0.4998316541314125,0.5009156838059425,0.0010840296745300293,0.7476552985608578,0.7472914792597294,-0.00036381930112838745,False
