candidate,seed,stage_index,class_id,requested_coverage,precision,achieved_coverage,reason,point_kind
PoE,2,1,foreground_macro,0.2,0.5393903572869918,0.2000019626503538,,registered
PoE,2,1,foreground_macro,0.3,0.500850685158178,0.3000019087085277,,registered
PoE,2,1,foreground_macro,0.4,0.46878929978098977,0.40000150002091706,,registered
PoE,2,1,foreground_macro,0.5,0.4536716051857749,0.5000005284914112,,registered
PoE,2,2,overall,0.05,0.9988661085823176,0.05000027126721395,,registered
PoE,2,2,overall,0.1,0.9990668402777659,0.10000000000034028,,registered
PoE,2,2,overall,0.2,0.9990831175630693,0.20000027126547879,,registered
PoE,2,2,overall,0.3,0.9990496608708292,0.30000027126709317,,registered
PoE,2,2,overall,0.4,0.9989318847655704,0.4000000000064623,,registered
PoE,2,2,overall,0.5,0.9986897786457797,0.5000000000131926,,registered
PoE,2,2,overall,0.9999986437100382,0.9318469670219441,0.9999986437100382,,maximum_support
PoE,2,2,0,0.05,0.9987509259822998,0.05000031344631147,,registered
PoE,2,2,0,0.1,0.9990250070170271,0.10000002397027243,,registered
PoE,2,2,0,0.2,0.9990700500093718,0.20000002097556793,,registered
PoE,2,2,0,0.3,0.9990627670776869,0.30000028150544894,,registered
PoE,2,2,0,0.4,0.9990003328327339,0.4000001389631971,,registered
PoE,2,2,0,0.5,0.9988928254328133,0.5000001480725417,,registered
PoE,2,2,0,1.0,0.983794956353132,1.000000000005085,,maximum_support
PoE,2,2,1,0.05,0.777413435796517,0.050002314227876925,,registered
PoE,2,2,1,0.1,0.7713616873612903,0.10000160287435933,,registered
PoE,2,2,1,0.2,0.7660747390501055,0.2000017381309301,,registered
PoE,2,2,1,0.3,0.7546389517186061,0.30000023385466335,,registered
PoE,2,2,1,0.4,0.7335269172814226,0.4000015831955801,,registered
PoE,2,2,1,0.5,0.7152982378017727,0.5000005261218813,,registered
PoE,2,2,1,0.9999999999996892,0.6431838947454048,0.9999999999996892,,maximum_support
PoE,2,2,2,0.05,0.9997006814606654,0.05000133236082908,,registered
PoE,2,2,2,0.1,0.9959576630645727,0.10000154346950073,,registered
PoE,2,2,2,0.2,0.9736905444037943,0.20000112466466696,,registered
PoE,2,2,2,0.3,0.9465928988573877,0.30000141176345124,,registered
PoE,2,2,2,0.4,0.9096105404921707,0.4000000995101599,,registered
PoE,2,2,2,0.5,0.8848524297767367,0.5000037018385425,,registered
PoE,2,2,2,0.9999999999996054,0.7605955686706256,0.9999999999996054,,maximum_support
PoE,2,2,foreground_macro,0.05,0.8885570586285911,0.050001823294353,,registered
PoE,2,2,foreground_macro,0.1,0.8836596752129315,0.10000157317193004,,registered
PoE,2,2,foreground_macro,0.2,0.8698826417269498,0.20000143139779852,,registered
PoE,2,2,foreground_macro,0.3,0.8506159252879969,0.30000082280905727,,registered
PoE,2,2,foreground_macro,0.4,0.8215687288867967,0.40000084135287,,registered
PoE,2,2,foreground_macro,0.5,0.8000753337892548,0.5000021139802119,,registered
